binId	dojezdy_all	dojezdy_urgent	dojezdy_very_urgent	count_all	count_urgent	count_very_urgent	DUŠNOST	ÚRAZ	BOLEST BŘICHA	PÁD	NESP.NEURO. PŘÍZ.	JINÉ POT.AK.	STENOKARDIE	JINÉ POT./ZH.STAVU	PO KOLAPSU	BEZVĚDOMÍ	NEVOLNOST	BOLEST ZAD 	PSYCHÓZA	NAPADENÍ	INTOXIKACE	SOMNOLENCE	KRVÁCENÍ	DN	HYPERT.	ARYTMIE	BOLEST DK	TEPLOTA	KŘEČE/PO KŘEČI	K PORODU	BOLEST JINÁ	DUŠNOST_time	ÚRAZ_time	BOLEST BŘICHA_time	PÁD_time	NESP.NEURO. PŘÍZ._time	JINÉ POT.AK._time	STENOKARDIE_time	JINÉ POT./ZH.STAVU_time	PO KOLAPSU_time	BEZVĚDOMÍ_time	NEVOLNOST_time	BOLEST ZAD _time	PSYCHÓZA_time	NAPADENÍ_time	INTOXIKACE_time	SOMNOLENCE_time	KRVÁCENÍ_time	DN_time	HYPERT._time	ARYTMIE_time	BOLEST DK_time	TEPLOTA_time	KŘEČE/PO KŘEČI_time	K PORODU_time	BOLEST JINÁ_time
1107	9.00	10.00	10.00	41	26	11	8	6	0	7	4	1	2	0	2	1	1	0	0	0	0	0	0	1	1	1	0	0	0	1	0	10.00	9.00	0	9.00	8.00	12.00	13.00	0	10.00	10.00	11.00	0	0	0	0	0	0	6.00	11.00	11.00	0	0	0	9.00	0
1108	9.00	9.00	8.00	329	249	102	31	27	25	19	24	13	28	15	14	12	10	13	8	4	3	2	3	6	5	11	4	8	1	5	3	9.00	8.00	9.00	9.00	9.00	8.00	8.00	8.00	10.00	9.00	9.00	9.00	9.00	8.00	8.00	10.00	7.00	7.00	8.00	9.00	9.00	8.00	9.00	8.00	13.00
1109	9.00	9.00	9.00	284	217	95	27	27	18	17	18	13	12	18	7	20	6	15	7	3	8	7	9	2	3	1	6	4	3	9	4	8.00	9.00	9.00	9.00	9.00	9.00	8.00	9.00	9.00	9.00	9.00	9.00	9.00	8.00	10.00	7.00	9.00	12.00	10.00	8.00	11.00	11.00	10.00	11.00	12.00
1110	11.00	11.00	12.00	14	10	5	0	2	3	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	2	0	0	0	13.00	10.00	11.00	10.00	0	12.00	0	0	0	0	0	0	0	0	8.00	0	0	0	0	11.00	0	14.00	0	0
1112	15.00	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1120	14.00	17.00	17.00	3	2	2	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	17.00	0	0	0	0	0	0	0	0	0	0	11.00	0	0	0	0	0	0	0	14.00	0	0	0
1121	13.00	13.00	13.00	12	10	5	2	1	0	1	1	0	0	0	1	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	14.00	10.00	0	9.00	13.00	0	0	0	14.00	0	0	13.00	0	0	0	0	17.00	0	0	0	0	0	0	0	0
1122	12.00	12.00	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.00	0	0	0	0	0	0	0	0	0	0	0	0
1123	13.00	13.00	0	2	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1124	12.00	12.00	12.00	18	10	4	2	2	2	2	3	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0	13.00	13.00	12.00	16.00	14.00	10.00	0	0	0	0	9.00	0	0	0	0	0	0	0	13.00	0	6.00	0	11.00	0	0
1125	10.00	10.00	10.00	126	103	50	14	5	15	8	8	7	3	7	2	4	3	6	3	2	3	3	6	0	1	1	0	1	0	0	3	11.00	12.00	11.00	10.00	11.00	11.00	10.00	10.00	12.00	9.00	9.00	10.00	8.00	13.00	9.00	11.00	11.00	0	10.00	7.00	0	12.00	0	0	11.00
1126	10.00	10.00	9.00	262	209	96	26	16	25	15	18	12	16	12	5	9	10	13	10	4	4	5	6	0	5	4	5	6	2	3	4	9.00	8.00	9.00	10.00	11.00	10.00	10.00	10.00	9.00	9.00	11.00	10.00	11.00	10.00	10.00	9.00	9.00	0	8.00	11.00	9.00	9.00	8.00	10.00	12.00
1127	8.00	8.00	8.00	225	182	82	21	21	23	9	12	15	12	14	7	8	5	6	5	3	4	7	5	1	1	2	6	5	5	1	4	8.00	8.00	8.00	7.00	7.00	8.00	9.00	8.00	8.00	7.00	8.00	8.00	8.00	8.00	13.00	8.00	9.00	10.00	6.00	7.00	12.00	8.00	10.00	4.00	9.00
1128	7.00	7.00	7.00	95	78	23	7	7	2	4	9	7	7	9	2	5	1	3	7	1	0	1	0	2	3	3	1	0	1	3	0	7.00	6.00	12.00	8.00	8.00	6.00	7.00	6.00	4.00	8.00	7.00	6.00	6.00	7.00	0	5.00	0	7.00	8.00	7.00	7.00	0	4.00	8.00	0
1129	6.00	6.00	6.00	157	125	57	21	8	12	8	10	7	9	9	5	9	5	8	6	0	1	4	6	3	3	4	3	1	2	1	2	6.00	6.00	6.00	5.00	6.00	6.00	6.00	5.00	4.00	6.00	5.00	8.00	6.00	0	4.00	6.00	5.00	7.00	6.00	8.00	5.00	5.00	7.00	5.00	7.00
1130	5.00	5.00	5.00	103	82	36	12	20	8	5	6	4	7	3	1	4	1	3	2	1	1	4	4	2	1	4	2	2	0	0	0	6.00	6.00	4.00	6.00	7.00	4.00	4.00	4.00	2.00	8.00	5.00	6.00	10.00	3.00	5.00	8.00	9.00	9.00	4.00	10.00	13.00	6.00	0	0	0
1131	6.00	6.00	6.00	178	141	74	30	7	20	12	10	11	11	4	5	4	6	4	2	2	4	3	6	1	2	8	3	3	1	1	1	5.00	6.00	7.00	6.00	6.00	6.00	7.00	6.00	5.00	6.00	5.00	11.00	7.00	6.00	8.00	4.00	7.00	5.00	7.00	7.00	5.00	6.00	6.00	4.00	6.00
1132	7.00	6.00	6.00	144	106	41	11	15	18	8	7	3	10	2	10	3	8	4	5	2	2	2	2	0	3	7	5	1	3	0	2	7.00	7.00	7.00	6.00	7.00	6.00	6.00	8.00	6.00	7.00	6.00	7.00	7.00	10.00	6.00	6.00	7.00	0	8.00	6.00	7.00	6.00	8.00	0	7.00
1133	6.00	6.00	6.00	272	209	87	29	27	22	17	14	14	16	11	12	8	8	10	4	5	10	6	3	7	5	7	3	3	6	0	4	5.00	6.00	6.00	5.00	6.00	6.00	6.00	6.00	6.00	6.00	6.00	7.00	6.00	8.00	7.00	5.00	7.00	4.00	5.00	6.00	4.00	5.00	6.00	0	9.00
1134	5.00	5.00	5.00	364	282	99	28	38	32	24	26	13	20	17	18	13	12	12	9	11	4	9	3	2	6	5	6	6	3	1	4	5.00	6.00	6.00	6.00	6.00	7.00	6.00	5.00	5.00	5.00	6.00	4.00	5.00	5.00	8.00	5.00	4.00	9.00	6.00	4.00	7.00	5.00	5.00	2.00	8.00
1135	3.00	3.00	3.00	274	215	90	28	29	16	16	19	14	14	7	8	11	8	10	10	9	8	6	10	6	5	2	5	3	4	1	3	4.00	3.00	4.00	3.00	3.00	3.00	4.00	2.00	2.00	5.00	5.00	3.00	3.00	3.00	4.00	3.00	6.00	3.00	3.00	6.00	4.00	4.00	6.00	5.00	3.00
1136	4.00	4.00	4.00	687	524	182	49	86	41	52	35	32	27	17	56	20	24	16	24	29	21	17	10	20	10	11	8	6	8	6	8	5.00	4.00	5.00	4.00	5.00	4.00	4.00	5.00	4.00	4.00	5.00	4.00	4.00	4.00	4.00	4.00	6.00	4.00	4.00	5.00	5.00	4.00	3.00	5.00	5.00
1137	6.00	6.00	5.00	1434	1105	328	90	223	71	121	61	55	76	32	107	49	57	25	52	61	44	58	14	10	10	27	14	7	30	5	5	5.00	5.00	5.00	6.00	6.00	6.00	6.00	6.00	5.00	6.00	6.00	5.00	6.00	6.00	6.00	6.00	5.00	5.00	5.00	6.00	6.00	5.00	5.00	5.00	6.00
1138	6.00	6.00	5.00	935	665	200	59	152	38	93	20	46	26	17	75	43	27	15	24	76	58	42	8	6	7	7	7	4	19	1	5	5.00	6.00	6.00	6.00	6.00	6.00	5.00	6.00	6.00	5.00	6.00	7.00	6.00	6.00	6.00	5.00	6.00	4.00	5.00	5.00	6.00	7.00	5.00	4.00	5.00
1139	5.00	5.00	5.00	301	237	78	21	41	18	20	13	23	3	9	27	6	6	3	9	7	8	4	4	10	4	7	8	3	3	1	5	4.00	5.00	5.00	4.00	6.00	5.00	4.00	4.00	5.00	4.00	7.00	5.00	6.00	4.00	4.00	8.00	6.00	3.00	7.00	4.00	5.00	7.00	4.00	6.00	7.00
1140	5.00	5.00	5.00	498	383	152	41	52	35	34	28	18	26	25	21	17	20	18	11	14	14	8	6	6	5	8	5	10	4	7	9	4.00	6.00	6.00	6.00	5.00	5.00	4.00	5.00	4.00	4.00	5.00	7.00	6.00	6.00	5.00	4.00	5.00	4.00	6.00	5.00	5.00	7.00	6.00	5.00	5.00
1141	6.00	6.00	7.00	13	10	2	0	3	0	3	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	9.00	0	5.00	0	5.00	0	0	8.00	0	0	0	0	0	7.00	0	0	6.00	0	0	0	0	0	0	0
1142	9.00	9.00	8.00	23	18	9	0	2	3	3	1	1	1	0	0	2	0	3	0	1	1	0	0	0	0	0	1	0	1	1	0	0	15.00	8.00	10.00	7.00	11.00	9.00	0	0	11.00	0	8.00	0	13.00	8.00	0	0	0	0	0	11.00	0	7.00	9.00	0
1143	8.00	8.00	8.00	102	84	42	9	5	11	4	6	6	5	5	1	4	2	6	2	1	4	3	0	1	3	1	1	5	1	3	4	8.00	8.00	9.00	7.00	10.00	10.00	7.00	8.00	6.00	7.00	12.00	11.00	11.00	11.00	10.00	9.00	0	8.00	8.00	9.00	7.00	8.00	8.00	9.00	10.00
1144	8.00	8.00	8.00	427	337	146	36	38	40	28	28	27	15	25	19	15	10	14	10	7	13	6	10	1	4	5	13	4	5	9	8	8.00	8.00	8.00	9.00	9.00	8.00	8.00	8.00	8.00	8.00	8.00	8.00	8.00	7.00	11.00	8.00	9.00	7.00	8.00	9.00	8.00	9.00	8.00	8.00	8.00
1145	9.00	9.00	8.00	94	77	38	18	6	3	5	4	6	2	4	1	7	0	1	2	3	2	2	6	0	1	1	0	2	2	2	0	9.00	10.00	9.00	7.00	8.00	11.00	10.00	9.00	12.00	8.00	0	10.00	11.00	7.00	8.00	8.00	7.00	0	8.00	12.00	0	8.00	8.00	12.00	0
1146	9.00	9.00	9.00	30	22	9	2	4	2	3	2	1	1	1	2	2	1	0	1	0	0	0	0	0	2	2	0	1	0	1	1	11.00	11.00	10.00	9.00	18.00	11.00	9.00	8.00	10.00	9.00	9.00	0	6.00	0	0	0	0	0	13.00	12.00	0	7.00	0	8.00	8.00
1147	10.00	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1148	13.00	13.00	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1149	12.00	12.00	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1157	12.00	11.00	11.00	26	19	7	2	3	2	3	2	1	0	0	1	1	1	1	0	0	0	3	1	1	0	0	1	1	0	0	0	13.00	14.00	11.00	12.00	10.00	10.00	0	0	10.00	11.00	14.00	9.00	0	0	0	14.00	15.00	7.00	0	0	13.00	11.00	0	0	0
1158	17.00	17.00	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.00	0	0	5.00	0	0	0	0	0	0	0
1160	12.00	12.00	14.00	11	9	4	0	2	0	2	0	1	1	0	0	1	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	13.00	0	10.00	0	10.00	12.00	0	0	12.00	12.00	0	14.00	0	0	0	14.00	0	0	0	14.00	0	0	0	0
1161	11.00	11.00	11.00	59	45	18	5	6	7	3	4	3	0	4	1	1	5	3	0	0	1	1	0	0	1	3	2	0	2	0	2	9.00	12.00	12.00	13.00	11.00	8.00	0	14.00	12.00	11.00	11.00	12.00	0	0	12.00	9.00	0	0	13.00	10.00	13.00	0	12.00	0	11.00
1162	10.00	10.00	10.00	169	136	62	15	15	15	9	11	9	6	8	1	7	2	11	5	5	2	4	9	0	3	1	3	0	1	5	1	10.00	9.00	11.00	11.00	11.00	10.00	10.00	11.00	8.00	9.00	11.00	10.00	10.00	11.00	11.00	11.00	9.00	0	9.00	11.00	12.00	0	10.00	9.00	9.00
1163	9.00	9.00	8.00	281	228	102	30	19	26	16	19	21	17	26	5	10	8	14	4	2	1	6	5	0	5	4	3	10	1	2	3	9.00	10.00	9.00	10.00	9.00	8.00	8.00	10.00	9.00	9.00	11.00	9.00	12.00	9.00	10.00	9.00	8.00	0	8.00	9.00	7.00	9.00	8.00	19.00	9.00
1164	8.00	8.00	8.00	233	178	81	34	15	18	16	13	9	16	20	7	7	5	7	9	1	2	3	6	4	2	3	0	5	2	6	3	8.00	7.00	8.00	8.00	8.00	8.00	8.00	7.00	7.00	7.00	7.00	9.00	7.00	7.00	11.00	6.00	9.00	8.00	12.00	6.00	0	11.00	7.00	7.00	8.00
1165	6.00	6.00	6.00	553	416	194	68	34	41	38	28	29	29	29	20	24	14	18	19	14	8	6	22	7	15	14	9	5	4	5	7	6.00	7.00	8.00	6.00	6.00	7.00	6.00	6.00	7.00	7.00	6.00	6.00	6.00	7.00	6.00	8.00	6.00	4.00	6.00	6.00	7.00	6.00	10.00	7.00	5.00
1166	6.00	6.00	6.00	39	32	9	3	8	4	1	2	0	4	0	4	1	1	0	0	0	0	0	0	2	1	2	1	0	0	0	0	6.00	6.00	6.00	11.00	8.00	0	6.00	0	5.00	9.00	5.00	0	0	0	0	0	0	8.00	10.00	8.00	6.00	0	0	0	0
1167	6.00	6.00	5.00	160	132	60	18	18	10	6	11	8	10	12	7	8	3	6	3	0	3	3	3	0	1	1	3	2	1	2	2	5.00	7.00	6.00	7.00	8.00	6.00	6.00	6.00	6.00	5.00	8.00	8.00	6.00	0	7.00	5.00	7.00	0	5.00	5.00	7.00	5.00	10.00	6.00	5.00
1168	7.00	7.00	6.00	291	225	86	40	17	18	28	15	20	15	21	13	8	5	13	8	8	2	3	6	1	3	0	4	4	0	2	4	7.00	7.00	7.00	7.00	7.00	7.00	5.00	7.00	8.00	6.00	5.00	8.00	8.00	7.00	10.00	7.00	6.00	5.00	8.00	0	8.00	8.00	0	9.00	7.00
1169	7.00	7.00	7.00	371	282	112	36	43	27	28	26	15	15	19	18	15	11	12	14	10	12	2	5	1	10	7	2	2	4	3	4	7.00	7.00	7.00	8.00	7.00	7.00	6.00	8.00	6.00	6.00	8.00	7.00	7.00	7.00	8.00	8.00	8.00	5.00	9.00	8.00	8.00	8.00	7.00	6.00	8.00
1170	6.00	6.00	6.00	605	479	188	66	50	44	40	41	28	41	15	24	16	22	19	21	12	15	7	11	9	12	18	6	5	7	3	4	6.00	6.00	6.00	6.00	6.00	6.00	6.00	7.00	7.00	7.00	6.00	6.00	6.00	6.00	6.00	5.00	6.00	5.00	7.00	7.00	8.00	7.00	7.00	6.00	9.00
1171	5.00	5.00	5.00	526	406	173	47	61	53	46	27	16	19	26	23	11	18	12	16	11	11	11	12	7	10	4	10	11	6	6	4	5.00	5.00	6.00	5.00	5.00	6.00	5.00	6.00	4.00	5.00	5.00	5.00	7.00	6.00	4.00	5.00	6.00	4.00	5.00	6.00	6.00	4.00	5.00	6.00	5.00
1172	5.00	5.00	5.00	804	603	230	80	88	58	64	42	37	31	25	46	29	25	19	21	31	26	7	11	19	11	17	12	11	15	7	4	6.00	5.00	6.00	5.00	5.00	6.00	6.00	6.00	4.00	5.00	5.00	6.00	5.00	5.00	6.00	6.00	5.00	4.00	4.00	5.00	6.00	6.00	4.00	5.00	7.00
1173	6.00	6.00	6.00	745	561	171	38	103	33	65	27	34	33	16	57	33	26	14	33	25	33	22	5	18	6	13	15	5	21	5	7	6.00	6.00	6.00	6.00	6.00	6.00	6.00	6.00	5.00	5.00	5.00	6.00	6.00	6.00	6.00	6.00	7.00	5.00	7.00	6.00	6.00	6.00	5.00	7.00	5.00
1174	6.00	6.00	5.00	1046	794	268	74	142	49	74	37	30	50	17	70	49	46	19	57	53	41	26	4	12	11	16	21	11	32	3	10	5.00	6.00	6.00	6.00	6.00	6.00	5.00	6.00	6.00	5.00	6.00	6.00	6.00	6.00	6.00	6.00	7.00	6.00	6.00	6.00	6.00	6.00	6.00	4.00	6.00
1175	5.00	5.00	4.00	613	463	151	44	73	27	65	28	27	23	12	46	29	27	7	15	15	22	13	5	15	11	9	14	6	17	2	2	4.00	5.00	6.00	5.00	6.00	4.00	4.00	6.00	5.00	4.00	5.00	4.00	6.00	5.00	6.00	5.00	7.00	4.00	6.00	5.00	5.00	6.00	4.00	7.00	6.00
1176	4.00	4.00	4.00	764	581	225	76	81	54	60	36	38	28	31	36	30	27	19	27	19	18	16	9	20	14	17	10	8	10	10	8	4.00	4.00	5.00	5.00	5.00	5.00	3.00	5.00	4.00	3.00	4.00	4.00	4.00	4.00	5.00	5.00	6.00	3.00	4.00	3.00	6.00	5.00	4.00	5.00	9.00
1177	5.00	5.00	4.00	356	266	118	32	64	27	27	14	10	10	12	18	21	5	11	9	9	13	9	9	5	5	7	1	3	1	4	2	4.00	5.00	6.00	5.00	6.00	5.00	4.00	7.00	4.00	4.00	5.00	7.00	7.00	6.00	8.00	6.00	5.00	4.00	4.00	6.00	6.00	4.00	3.00	7.00	9.00
1178	7.00	6.00	5.00	25	19	7	1	4	0	3	0	0	0	0	0	1	0	3	6	0	1	0	0	2	0	0	0	0	0	1	0	5.00	8.00	0	8.00	0	0	0	0	0	5.00	0	6.00	8.00	0	7.00	0	0	7.00	0	0	0	0	0	5.00	0
1179	8.00	8.00	8.00	13	11	3	2	1	0	1	1	0	0	1	0	2	0	0	0	0	1	1	0	2	0	0	0	0	0	0	0	8.00	8.00	0	13.00	11.00	0	0	5.00	0	8.00	0	0	0	0	9.00	11.00	0	7.00	0	0	0	0	0	0	0
1180	8.00	7.00	7.00	115	91	45	19	15	12	3	4	6	8	5	4	2	3	2	2	4	2	1	0	4	2	4	2	0	4	2	0	8.00	7.00	7.00	8.00	8.00	8.00	9.00	8.00	8.00	6.00	6.00	7.00	12.00	11.00	6.00	8.00	0	7.00	8.00	7.00	12.00	0	7.00	6.00	0
1181	8.00	8.00	8.00	497	338	155	73	32	37	72	22	16	21	32	9	17	13	11	13	5	8	15	12	4	26	5	6	5	3	2	7	8.00	8.00	8.00	8.00	8.00	8.00	9.00	8.00	8.00	7.00	7.00	9.00	9.00	7.00	8.00	8.00	9.00	7.00	9.00	8.00	10.00	8.00	7.00	9.00	7.00
1182	9.00	8.00	9.00	179	147	74	25	14	23	5	9	9	12	8	9	4	3	8	3	3	1	1	2	2	3	5	2	2	0	5	1	9.00	9.00	9.00	8.00	9.00	10.00	8.00	9.00	8.00	9.00	7.00	9.00	9.00	11.00	9.00	10.00	7.00	10.00	7.00	9.00	17.00	15.00	0	9.00	9.00
1183	9.00	9.00	9.00	49	42	26	6	2	7	6	2	2	3	2	1	3	2	0	0	1	0	1	2	1	0	1	0	0	1	0	2	9.00	8.00	9.00	8.00	9.00	9.00	10.00	10.00	11.00	8.00	15.00	0	0	8.00	0	4.00	10.00	10.00	0	8.00	0	0	9.00	0	9.00
1184	12.00	12.00	0	2	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.00	0	0	0	0	0	0	0	0	9.00	0	0	0	0	0	0	0
1186	0.00	0.00	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1193	14.00	14.00	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.00	0	0	0	0	0	0	0
1194	13.00	13.00	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1195	9.00	10.00	9.00	8	6	5	0	0	0	1	0	0	0	0	0	2	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	8.00	0	0	0	0	0	10.00	12.00	0	0	0	0	0	9.00	0	0	0	0	9.00	0	0	0
1196	15.00	15.00	15.00	2	2	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.00	0	0	0	0	0	0	0	10.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1197	12.00	12.00	13.00	5	4	2	0	0	1	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.00	12.00	0	0	12.00	0	0	9.00	9.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1198	10.00	10.00	11.00	15	13	9	3	1	3	0	0	0	0	1	0	0	0	1	0	0	0	1	3	0	0	0	0	0	1	0	0	8.00	6.00	11.00	0	0	0	0	10.00	0	0	0	11.00	0	0	0	11.00	10.00	0	0	0	0	0	9.00	0	0
1199	8.00	8.00	8.00	296	228	103	52	30	28	19	18	16	9	16	5	10	7	11	5	5	7	4	6	0	9	2	6	6	2	1	3	8.00	8.00	8.00	7.00	9.00	7.00	8.00	7.00	8.00	9.00	10.00	7.00	10.00	9.00	7.00	9.00	8.00	0	6.00	16.00	8.00	9.00	10.00	4.00	9.00
1200	7.00	7.00	7.00	324	257	120	40	23	35	30	20	29	15	14	11	15	5	6	11	2	2	1	12	3	6	9	2	1	1	1	1	7.00	6.00	7.00	6.00	7.00	6.00	7.00	7.00	6.00	6.00	5.00	9.00	8.00	7.00	9.00	7.00	8.00	6.00	6.00	6.00	13.00	7.00	6.00	6.00	4.00
1201	6.00	6.00	6.00	119	92	33	12	7	10	10	5	12	8	15	3	4	6	0	1	1	1	3	2	2	4	0	3	1	2	0	0	6.00	7.00	9.00	7.00	4.00	8.00	8.00	6.00	4.00	6.00	7.00	0	3.00	6.00	5.00	6.00	11.00	5.00	7.00	0	6.00	8.00	3.00	0	0
1202	6.00	6.00	6.00	44	38	19	7	2	5	1	0	2	2	1	0	1	1	2	3	0	1	1	0	3	1	2	0	0	1	1	0	6.00	9.00	6.00	7.00	0	15.00	10.00	7.00	0	4.00	4.00	9.00	6.00	0	6.00	5.00	0	5.00	8.00	6.00	0	0	6.00	10.00	0
1203	7.00	7.00	7.00	311	243	111	50	18	30	23	19	21	13	19	10	13	7	5	4	4	10	5	8	6	7	4	2	2	3	2	4	6.00	6.00	7.00	7.00	7.00	6.00	6.00	7.00	7.00	3.00	8.00	6.00	8.00	7.00	7.00	8.00	7.00	6.00	5.00	8.00	11.00	8.00	7.00	7.00	8.00
1204	7.00	7.00	7.00	375	297	130	36	36	31	38	16	19	15	18	26	16	9	16	2	6	11	7	5	1	6	9	6	1	8	5	3	7.00	7.00	7.00	8.00	8.00	8.00	6.00	7.00	8.00	5.00	7.00	8.00	8.00	7.00	8.00	7.00	7.00	3.00	9.00	7.00	9.00	8.00	7.00	7.00	8.00
1205	7.00	7.00	7.00	459	353	144	45	45	37	28	32	27	21	19	16	13	15	22	17	13	5	3	9	5	7	7	7	4	0	7	2	7.00	8.00	8.00	7.00	8.00	7.00	6.00	8.00	7.00	5.00	6.00	8.00	7.00	6.00	6.00	7.00	8.00	6.00	7.00	8.00	8.00	9.00	0	7.00	6.00
1206	6.00	6.00	6.00	494	375	151	42	41	34	38	26	20	31	16	19	13	16	17	18	16	13	6	14	7	5	13	12	4	8	5	8	6.00	5.00	6.00	6.00	6.00	6.00	5.00	6.00	5.00	5.00	6.00	5.00	5.00	5.00	6.00	5.00	6.00	4.00	5.00	7.00	6.00	6.00	5.00	5.00	7.00
1207	6.00	6.00	6.00	480	359	151	42	54	41	45	23	26	14	27	15	13	13	16	15	8	13	8	11	8	13	7	12	8	3	3	6	6.00	6.00	6.00	6.00	5.00	6.00	7.00	5.00	6.00	5.00	6.00	6.00	6.00	5.00	6.00	6.00	5.00	5.00	6.00	7.00	7.00	5.00	5.00	5.00	5.00
1208	6.00	6.00	6.00	884	651	263	95	111	66	72	26	35	35	21	32	31	19	19	33	41	45	20	17	10	12	7	12	12	8	9	7	6.00	6.00	6.00	6.00	5.00	6.00	6.00	6.00	6.00	6.00	6.00	5.00	6.00	6.00	5.00	6.00	6.00	5.00	6.00	6.00	7.00	7.00	5.00	6.00	5.00
1209	6.00	6.00	6.00	572	439	161	37	64	37	46	27	30	36	10	30	27	19	13	26	24	12	13	13	8	6	16	5	3	8	6	9	6.00	6.00	6.00	6.00	6.00	6.00	5.00	6.00	6.00	5.00	7.00	6.00	5.00	6.00	6.00	7.00	5.00	5.00	6.00	6.00	6.00	7.00	6.00	6.00	5.00
1210	6.00	6.00	6.00	546	438	162	36	60	47	49	24	26	28	11	25	23	20	15	36	18	18	9	7	15	0	4	4	7	8	5	2	5.00	6.00	6.00	5.00	6.00	6.00	5.00	7.00	8.00	4.00	6.00	7.00	6.00	7.00	7.00	5.00	5.00	4.00	0	5.00	8.00	5.00	7.00	9.00	8.00
1211	5.00	5.00	5.00	273	208	77	24	34	24	20	9	8	10	6	14	8	9	7	12	16	8	4	6	7	1	6	1	4	6	4	2	6.00	6.00	6.00	4.00	6.00	8.00	5.00	6.00	6.00	7.00	5.00	7.00	6.00	5.00	5.00	10.00	7.00	5.00	4.00	5.00	2.00	5.00	8.00	11.00	11.00
1212	5.00	5.00	5.00	290	228	100	27	26	20	23	18	12	12	5	11	13	12	9	4	14	10	6	4	7	5	4	3	5	3	2	8	5.00	5.00	5.00	4.00	5.00	4.00	5.00	4.00	5.00	5.00	6.00	4.00	7.00	5.00	6.00	9.00	8.00	3.00	5.00	5.00	8.00	8.00	5.00	8.00	5.00
1213	6.00	5.00	5.00	341	260	87	23	48	13	19	10	20	11	6	15	20	15	5	28	26	13	3	1	14	0	2	5	6	9	4	2	6.00	6.00	6.00	5.00	7.00	6.00	6.00	6.00	5.00	4.00	6.00	7.00	6.00	5.00	5.00	5.00	5.00	5.00	0	11.00	6.00	7.00	6.00	6.00	7.00
1214	7.00	7.00	7.00	35	27	7	2	2	3	4	2	0	1	1	1	1	1	2	4	1	0	0	1	2	0	1	0	0	1	1	0	8.00	8.00	8.00	8.00	17.00	0	5.00	6.00	7.00	5.00	9.00	8.00	7.00	4.00	0	0	7.00	7.00	0	7.00	0	0	4.00	3.00	0
